object_type	schema_name	object_name	source_text
P	dbms_job	_create_validate_interval_function	Schema: dbms_job\nName: _create_validate_interval_function\nResult data type: \nArgument data types: IN "interval" character varying, IN job integer, IN job_search_path text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndxGg5f7XrZcIsx6eB9eNBKAUPPRBIXo2EgFYPgE+6vNn9XcB3QePcV3lv+2I2r1EmqfTgs19vxDR\nD1MCsX3NK015qUR1BlGTi8GYusZiVZ/l2pdxeNog9HzmSd/XCl+766EvuT8lP1230+wtODpo4Z0v\nMIqWPMX5RnBp6VtCpSCbx7pqZdFG8S2X6Koh85ouKt+vgovGQpg3+NpaRXbIUjL4Z9ewRJhzLc/e\nWYNy3TxzDC2tpKZj6fj9JzLeGHZYcWMxWRqh7vdgBvFXghNX5QcqMPKlPvZfHTJv+brgwRYudrvz\nPycoEvNQ9x4nMTqGXkhL63tMS5I3n+eHyiW8YpVk77Por5oMs01zCTCM6Y3IZYb/xKyLWeGls6Vl\nX94sTsgIOS7op3o8n/I7daLhSyuwF22CwFGeCKtb469dALBKsxcZOnqH6vIpPARtmyx6wKRWO1i0\nShUo77Hy7s2iK5U4/1EqezAgGebUPFhAuX8v83f3Sbs5MNsGRg+znU/X/2QYw8rZAkQGKVroE6+y\n/AKfkwymrZ8s7Baq3lioWoR4lxDMN2Fbqif3XcCBiD34giurp5Mk0359yJzOvJWyDOOwZ/LTZHJC\nvK1eUW/BX2ocQ498mzpI4hwwPL79q6UHyOifR5Kbx0JjrxwL3U7oRzMdo4mHkbWXHjEPC9/kQEj9\nPoPsBFFna3h8E3WSqiBqu9pPbsMJ3m2rphErNxcsWJgGHZtN6OmCZnanzJ2mVzmURdXEs0gJZRbm\nYh4iHeu+kd8l1RI72T2G8sXk5Hkq0EdYKZV//Vk3WlV2Z8xsIGekD1BpRFy3Z0yfpWihDwiAOZhO\numDNWJFY4xSb8dez3sQ5ImzPK+fW7nUvPht0E3YrCqTmwUvERKwPt4DMZItAIEuGSEd8Y7FujqPw\n9oaJhVEwk5pTB99L91pIWIfXjJ78plLm9TpHqiLQRUy0+ppoQ/XVyQ/ceP5neT9dN1qpyWI+bG7z\nZO9qbIb9wVlSryv3A0aaGhvhegaNO3qKN/isktOONHjVAHtKU5C5hrbuaf3JFa6GmSbaNbfFbH/S\nPDLxlHiF+TkQOsyy1nrQNs0WOwFmhGJxk2SgCZuRGgs2viVKhxasOWpdaB4n+0VW7+3SBMEBjjZa\nyyu+h8kEwCzuVA==\n$__EDBwrapped__$
P	dbms_job	updatejob	Schema: dbms_job\nName: updatejob\nResult data type: \nArgument data types: IN job integer, IN job_nextrun timestamp without time zone, IN broken boolean\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd7Kd3CaTzYwO7MFBlqoSqwq/b8HHPcBzhwrWzzWcu73u7Mg7upngJYyz+gNnUiEe2OrtUPMPQKYn\nnA3vHw2X0ag6IE4Kly0MXdXFS6FboLRTtXRT7rdLvzm3g/hiOFVBZvuXR7OB90sEquCFBlgquGtT\nObnS5eCpJ5ETcheqkKZtKapEmx9M8PjASAz47jS06vNnWScCq1TKTtGh1SEy2Mx5fqrhPeAjLvA4\nsAgNKAvm2lETh4tAi9f7irb7zXagX6/2Ws+/eaZafTx/SIA+l/7fpES1FyIimVULKiJabSDEkAca\nnnzd/vpRwxL+egtwCgk6FeetkO5I+HyCvdNbYgYLWAoVj9LxN29VUbc2+BQ3fSEmOy7HesPfTkFZ\nSxFLRx6jhG9p+mePUjmewVRyceTvynEOLbfJKLOIIb6kjYRCm2yrAS9Dl82ZDLT17z3VVtgXA5dy\nu4cphAAaANFDiPNthWjvqyQMNR0Xo8vpLBNmcYnCWGQCUg6aGZwlY2Z2iqgIByRivGXquDsPq2Ql\nz/iplYMVBJjJ15yb8YHpYMGmyEy63f3bF29qgs8RvrOG9tyztwNAX+MlVuj7rsD62crouk95QDdL\npPU6xCobfcnOAa++3JtUBTH6+b5vzAnKqKuEdCY/Ew3d26mfBOY+VYXPjrwoYjfdD6iORlLRUdZx\nUQy2Uq6xxw==\n$__EDBwrapped__$
P	dbms_job	validate_job	Schema: dbms_job\nName: validate_job\nResult data type: \nArgument data types: IN job integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndwP/mVfNBoEVKVfEPFna+8wDAq8OnRVMzVNgsRigbABTCJ+xpem5L3L6uUA+lVwKOxvigARCAR7r\nhElLwusM7YFV8OQZZthMl0okNIWOJXq1eVKh/4DzLIZUsR1JyYhgv60Nr5D59F3MllArNPJsLtlX\niXcXGdQnw5FkTwTv/2OrX943ydYpHiH/d8+GnHnzP/2Ko+opwlMVEgvwtwGXqpbE27G3c3I2phOG\nGZj7ERVVdhPpOXwY8ziArGnLc4MMHfi+4ELkAgRM2mKfxMwDe0JTe3PnqB7jZ/j1WWdXz7o2wgv2\nex2sw1tpizpjPd+us1PhBD8eaqFy7uVZM4sqT0U4oOCe9ahjdEFxcFU+voe1Vfa2WcsDpHGB1Zei\nu+keQtpCKpNOJGiMBpodlV9wZKvX57xxNawrmXOktGT0a5CqedFMuzasXb4/HO1r3Yth2pA4GnRc\netk91BmEv29VgnKLnoKwQHUWEcFwq2w3ATNOJ0RhVGlz8RlXMt7da7pKwYv277cOyC9fmZHtSoDO\n6pqx4n/MkywbBIxnocSWcgH0xw==\n$__EDBwrapped__$
P	dbms_job	_run_job	Schema: dbms_job\nName: _run_job\nResult data type: \nArgument data types: IN job integer, IN manual boolean DEFAULT false\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd/YI93PJSL+BXP7BfDURgNIAlgUJq/DcSkhLk+NZhoGZeIvlnfOs+CkVQj6D6y5Z6xhdoT1yZwLe\nV3v0117sh2+6DC7lttO3b/TKS5ZzLzm07gEZFOZupuDSTOFPyIBkEXF1ngY6/AA3ZM2WyQglbxUB\nqobwFDUNLVGmuKJImOpJifLGhnoHrUATzt1aFV1pPmFornTEZQrw2KCgp+SAYi1ysbUuUdyIJodn\ntyCmnIvUJJ0C+YexNF/gnhZ2olkfbrqcq5olPp0rEjmxV+P9sCUXkQYH0dkGRLuw7x0LleGP3TOU\nfTCAEP8CQfQnBYxEFKoXd3azlcUUIjDoK8kSgw13m0mJWzxslztDkuy/OOGNlwe1vi01AB6TeD51\nZU7DYOrfFES+rJaeVK5yZSalxuvXBO7jn6OGpCxcAOmG5BBpAb99Kfer0zMElSxj25ZQ41d/ys1y\nbvxIOQAn4mMP+ZKgCOlv/8SlVbmTAUxsGn2PlG8O04+mG4srBdVlQujDM5C9zDCTE3B/4wvHjdVM\n9L31cjdGEpFgJx478DUjDWd73DSrgQIPpcDTunhQU5T60bepnhGi4Hr3/wTVMgLe9M6/i8AvK+61\nrHLytgqVafMX/Tpsa2llEy9kITUAwDnMQ3kWWlltxCmgRrMrpmGxSYIenGBawtUOZEPABbEFTYa7\nr3bn/pw1WGwOfjtiuPZ9J5ZRYYR6eUixgzMyv0B2HvL4QAn3tSkQEa2hxkc9Ls/lGKylYsQX/Ku0\nfRXSFhMxChN8x+BFXm1XjSFIUX7D31kzBNwuakdne1FadYSyijdZd9EfWCOdzrHEz//Op/Ng3RNq\nFYCwpx9atiFSfZW+BgtNdRMILOf7JQC2RLSRz/7ThKBJxaUGgGgPK5+DzLB3EZv5Mrfcq+qoQQ9y\nMxDdJcG6vffZlWtMejTkBzM5wYqDIr1KbACVPRWgCKXrYurVqzLmTBedgCvQ3uTITbqOk/bTBU+E\n2RiTugKBEpidjmSdzKPXMUDutiTkDQ9pJpb7WMeoRq4cgSvLdQPFItU7hKg8HTt28WvuWtVdDbzQ\nndszSuVOOHYDRt0wK17KxJFQQSDM9nJ6TrN9XeX6VxOtHT/29MdnVczKqvO1EDL/YCvJ1sM38ncE\n6jHNdzSruFbmr2sklpJKQsuq3J53AvMKiqFGX46nGJ9KO4y8ndVGfBHE7iCVYfLFDGBnhMHLPr7T\nrk2jgeWJf2CbjkX9N5xgDx+0l6/dqGf+3XZ+SZ4Rp/zX9K9rznah6np3TOxiT2Ki2DiPemYcbc0V\nt7a89apyxFd8zvYb/uvBCrgqQM54mGofPEvxtze/Pi1UCS+0vcUHRcBYWZIDgcobGvi8WrzQnVMx\nzJTjwFnPqNgob/D5UYpwmeFJs9Ncr+T1qbuMPL1Te85nebD/T9O6b6nOugDi77252fDjuF23MtoA\n9o2PuEVqxZDxKJTG5y50Mhdch8T0u0hQ0gotmQI2iroH/e3mz3fcNr5O6/iUX7JQ4hZWDMztYa8y\nTPPNn+/b6vDuotvDD4ixag5TMEG5SpoE8/thJfcD3TU6Ek6fgfPr8PM18EC7b7P9Fuik+12WckcN\nV0IYHeWJK07zVwfU5+NZP/TjhOQdANA7CsnoDCX6oPdKwaG4zRIk1C5OV0NGjomRF/MIsxz5yo80\n0iLdZ48V33owkh4rMPbIWnhZnnekv0CeruOg+P8d1rq+bLM96A3OoueRfnk5wbLOshVEirm8yLtM\nX3EmmUB9yvTRuiASIo5XMw9YJ+j3YBXynXeeGwfmSGKBB9YD2kfBohBsgKxsA4dJKH5SOmVdO7j3\nFpFWZblH7hUrvScbQq3XkFE2ZU0OiUs0H4XEANem+l0J513C8ZO+CViGAVftPtM0C9MyTzh4WvaQ\n4MHMavpGYINxcyrQcAylI0BsbuGY0naT05vwYV9cdGw+QbsTR5hnAEujbRFe1xWjKLdoU1oFXwbw\nX85m7UHY8ohqC4yU4xH1hl4hGsP2uLlpcSjFpJW7IR42xkNcijta3QUZNaLAMLZIrFYBwqNFTfZI\n9azglPhLfg5qavhuNiptvbj0uDquItv6+K9noWPaFsCqIypkzDJgEnkMuMbL3hth64WFotxb7XKI\nj4BFEYk6iHhuTVsb4l3ColHqTb4PO9bg3yaA2rHoDWQD1xILR8gCFPFAi/v8aGaYMU/GhDLIid6F\n1xQfXxElI9dVQWqUXZ26quHydQhc1CzmQbjQN2d9To/u9Y+MKCsQd+bC8G+gp++MYHiYTu7/0xRo\n1IzgtNQ1EqYLCvEq\n$__EDBwrapped__$
F	public	fn_migration_test	Schema: public\nName: fn_migration_test\nResult data type: void\nArgument data types: \nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: plpgsql\nSource code:\nDECLARE\n    v_date DATE := sysdate;\n    v_count INT;\nBEGIN\n    -- 오라클 전용 뷰 (user_tables, dba_objects, v$session) 및 함수 (nvl, decode) 사용\n    SELECT nvl(count(*), 0) INTO v_count FROM user_tables;\n    IF decode(v_count, 0, 'ZERO', 'MANY') = 'ZERO' THEN\n        SELECT count(*) INTO v_count FROM dba_objects;\n    END IF;\n    PERFORM * FROM v$session;\nEND;\n
F	public	test_blob_func	Schema: public\nName: test_blob_func\nResult data type: void\nArgument data types: \nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: plpgsql\nSource code:\nDECLARE\n    v_my_data blob;\nBEGIN\n    NULL;\nEND;\n
F	public	fn_encrypt	Schema: public\nName: fn_encrypt\nResult data type: character varying\nArgument data types: p_plain_text character varying, p_key character varying\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: definer\nLanguage: edbspl\nSource code:\n    v_src_raw    RAW(32767);\n    v_key_raw    RAW(32);\n    v_enc_raw    RAW(32767);\n    \n    -- [수정] 4358 = AES128(6) + CBC(256) + PKCS5(4096)\n    v_algo_type  PLS_INTEGER := 4358; \nBEGIN\n    IF p_plain_text IS NULL THEN\n        RETURN NULL;\n    END IF;\n    v_src_raw := SYS.UTL_RAW.CAST_TO_RAW(p_plain_text);\n    -- [수정] 해시 알고리즘을 '2' (MD5)로 변경\n    -- 이유: MD5는 16바이트를 반환하므로 AES-128(16바이트 키)과 완벽하게 매칭됨\n    v_key_raw := SYS.DBMS_CRYPTO.HASH(SYS.UTL_RAW.CAST_TO_RAW(p_key), 2);\n    v_enc_raw := SYS.DBMS_CRYPTO.ENCRYPT(\n        src => v_src_raw,\n        typ => v_algo_type,\n        key => v_key_raw\n    );\n    RETURN RAWTOHEX(v_enc_raw);\nEND
F	public	get_sysdate	Schema: public\nName: get_sysdate\nResult data type: timestamp without time zone\nArgument data types: \nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: definer\nLanguage: edbspl\nSource code:\nBEGIN\n    RETURN SYSDATE;\nEND
F	public	sal_lt_2000	Schema: public\nName: sal_lt_2000\nResult data type: character varying\nArgument data types: p_schema character varying, p_object character varying\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: definer\nLanguage: edbspl\nSource code:\nBEGIN\n    RETURN 'sal < 2000';\nEND
F	public	verify_session_user	Schema: public\nName: verify_session_user\nResult data type: character varying\nArgument data types: p_schema character varying, p_object character varying\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: definer\nLanguage: edbspl\nSource code:\nBEGIN\n    RETURN 'authid = SYS_CONTEXT(''USERENV'', ''SESSION_USER'')';\nEND
P	sc_crypto	proc_generate_crypto_data	Schema: sc_crypto\nName: proc_generate_crypto_data\nResult data type: \nArgument data types: \nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: definer\nLanguage: edbspl\nSource code:\nDECLARE\n    v_plain_text    VARCHAR2(200);\n    v_plain_raw     RAW(2000);\n    v_enc_raw       RAW(2000);\n    v_hash_raw      RAW(64);\n    v_key_raw       RAW(32);\nBEGIN\n    FOR i IN 1..10 LOOP\n        v_key_raw := DBMS_CRYPTO.RANDOMBYTES(8);\n        \n        v_hash_raw := DBMS_CRYPTO.HASH(\n            UTL_RAW.CAST_TO_RAW('my_secret_pwd_' || i),\n            2\n        );\n        \n        v_plain_text := '이것은 user_' || i || '의 1급 비밀 메시지입니다.';\n        v_plain_raw  := UTL_RAW.CAST_TO_RAW(v_plain_text);\n        \n        v_enc_raw := DBMS_CRYPTO.ENCRYPT(\n            v_plain_raw,\n            4353,\n            v_key_raw\n        );\n        \n        INSERT INTO sc_crypto.user_secure_data (\n            username, pwd_hash, encryption_key, secure_message\n        ) VALUES (\n            'user_' || i, v_hash_raw, v_key_raw, v_enc_raw\n        );\n    END LOOP;\n    COMMIT;\nEND
F	public	fn_decrypt	Schema: public\nName: fn_decrypt\nResult data type: character varying\nArgument data types: p_enc_hex character varying, p_key character varying\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: definer\nLanguage: edbspl\nSource code:\n    v_enc_raw    RAW(32767);\n    v_dec_raw    RAW(32767);\n    v_key_raw    RAW(32);\n    \n    -- [수정] 암호화와 동일하게 4358 사용\n    v_algo_type  PLS_INTEGER := 4358;\nBEGIN\n    IF p_enc_hex IS NULL THEN\n        RETURN NULL;\n    END IF;\n    v_enc_raw := HEXTORAW(p_enc_hex);\n    -- [수정] 복호화 키 생성도 동일하게 MD5(2) 사용\n    v_key_raw := SYS.DBMS_CRYPTO.HASH(SYS.UTL_RAW.CAST_TO_RAW(p_key), 2);\n    v_dec_raw := SYS.DBMS_CRYPTO.DECRYPT(\n        src => v_enc_raw,\n        typ => v_algo_type,\n        key => v_key_raw\n    );\n    RETURN SYS.UTL_RAW.CAST_TO_VARCHAR2(v_dec_raw);\nEND
P	public	calc_emp_bonus	Schema: public\nName: calc_emp_bonus\nResult data type: \nArgument data types: IN p_contract_id numeric, IN p_bonus_rate numeric, OUT p_new_salary numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: definer\nLanguage: edbspl\nSource code:\n    -- 변수 선언부 (Oracle 데이터 타입인 VARCHAR2 사용 가능)\n    v_emp_name    VARCHAR2(50);\n    v_base_salary NUMERIC;\nBEGIN\n    -- 1. 직원 정보 조회 (암시적 커서)\n    SELECT emp_name, base_salary \n    INTO v_emp_name, v_base_salary\n    FROM epas_emp_contracts\n    WHERE contract_id = p_contract_id;\n    -- 2. 새로운 급여 계산\n    p_new_salary := v_base_salary + (v_base_salary * p_bonus_rate / 100);\n    -- 3. 결과 로그 출력 (Oracle 호환 내장 패키지 사용)\n    DBMS_OUTPUT.PUT_LINE('====================================');\n    DBMS_OUTPUT.PUT_LINE('직원명: ' || v_emp_name);\n    DBMS_OUTPUT.PUT_LINE('기존 급여: ' || v_base_salary);\n    DBMS_OUTPUT.PUT_LINE('보너스 적용 급여: ' || p_new_salary);\n    DBMS_OUTPUT.PUT_LINE('====================================');\nEXCEPTION\n    -- 예외 처리부 (Oracle 호환 예외 코드)\n    WHEN NO_DATA_FOUND THEN\n        DBMS_OUTPUT.PUT_LINE('오류: 사번 ' || p_contract_id || '에 해당하는 직원이 없습니다.');\n        p_new_salary := 0;\n    WHEN OTHERS THEN\n        DBMS_OUTPUT.PUT_LINE('알 수 없는 오류 발생: ' || SQLERRM);\n        p_new_salary := -1;\nEND
P	dbms_lob	validate_arguments	Schema: dbms_lob\nName: validate_arguments\nResult data type: \nArgument data types: IN amount numeric, IN amountupperlimit numeric, IN offset_1 numeric, IN offset_2 numeric, IN offsetupperlimit numeric, IN startnum numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndwL94TgkQqoJqZc5I9AJPDLzmeq63FaQstLAd48jOBXfrQG6jXbniRzw+6EcHwM4TbwoMsKz0hZC\n7NOUzf8hAYml71vlLuLzYMTjmG+87W3hKevECNrUDzABUq0gGjLae79kkM/bOajOpM4gCMSFB1Jn\nPICy4s8naRFQRbnj38g2Y34E4gaT/yoStNH0HW//sFr7RxxMe/ySybirD8iZHyRsqxY2AAqavj2W\nXDvngrLQNGUplfgafjWVepCri6JwDsOCsq/8KNk4XgPCMmL7S1xdibNZ4qqlG1vr+qwW4WAs8Pd4\naKe+z+XYZDMVRILWj3VHqkDu2+sUSs9lvtWpleyUORYYiyXxtQvDLHFJmNCoteq4g4izj9tuiimI\nIT3ih3100ASRRp7MdVw=\n$__EDBwrapped__$
F	dbms_lob	arguments_bad	Schema: dbms_lob\nName: arguments_bad\nResult data type: boolean\nArgument data types: amount numeric, offset_1 numeric DEFAULT sys.dbms_lob.novalue, offset_2 numeric DEFAULT sys.dbms_lob.novalue\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd9No1MDMkTkJ9BRKal7UAeSBKR0p3aDrZ2u2tz0/oK9w/f5QhUdWfXcidY53w7cuzABDkCJ5NF9Q\nA5xervR3uhzGMan5fG08gnesVzem19UMZwX/yYpAoO5VyaKehW234fxu9a6PpU7kEjBPhzQfwpkw\ntlfqDmRlADgbf/+QcWQNxaO/yv8UE18dnXUoLSr8qBhc2/c3T5BYLrgvpMeTHj8iJ+w4ykLEHwax\nfFMqAyoTjrIsesT6bFHO+u94K2Se9F8L+U8cTo2sQUPDO8aCxhhvtqtxpQz+\n$__EDBwrapped__$
F	dbms_lob	getlength	Schema: dbms_lob\nName: getlength\nResult data type: numeric\nArgument data types: file_loc bfile\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd5LMym6xfSk3Df3+sSlYADUjrX3fnPEZmOoOJJhoMCF0rue7SdVkCCdjqD0qKN+hm/YBBe7bn+kO\nfMJvN7bf9jV3VLrrnMsTSfNnHJyCtVCkAGE+lnHyWVHT94fkkerYnE+n6xuFtWI/8BwtovKSKFDl\nycCkvdg=\n$__EDBwrapped__$
P	dbms_lob	validate_length	Schema: dbms_lob\nName: validate_length\nResult data type: \nArgument data types: IN length1 numeric, IN length2 numeric, IN errorcode character varying\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd9GrLwAjNtxzATb1yNKkmZOO/P0/sk0Tr1ao3FpuXb44BbdFvsI3441TtmOhZBGR6VU+nLFd7m/K\nDrQFnRhKJDx52FNOh888z8WY/CQAoDpeuZiSlsaJqLkBrhaEHeyWTo7D2n6IaO8NbN9j+Hga8Ab6\nQJr/0JYeS5GZ2Ke8utcxjwPuwICSKDwvJkb8kK2C1GBJKp8juMHzK5+3UIWw1KRcML4TfKjqRYFK\ncBCVtc5y41pwYuvx/RW5XVuruWWb65LfZdHAbh8FVT0LHXMtHXlH4QKDf8EPuhfxMvN4yNkDxVIR\nlH8umoBxLghqD+TCL4oB05+LTeoLmWicg9UWqr2fi5fgE52kxqsuQJpyGI9+ekfQ0uTIujy/f6ec\n167+dFvPhLtGHxTzlQfDOjOqzQ5ULuX0XA==\n$__EDBwrapped__$
F	dbms_lob	bytesleft	Schema: dbms_lob\nName: bytesleft\nResult data type: numeric\nArgument data types: len numeric, amount numeric, "offset" numeric\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd6nkKmQbpe3XHtA5d83h/Sh1eo6p+2zCtt13CGmHab0r9PBFJSt7eW2ho2N9g8Zo7u45VI1+iQjh\nRUIDsFiAFr5Ar+QEnTiNkzB/B07Cpo2j2JuVCXNAzULhO+XgxLQ+Shfzhz+XpC7QKNVMuVVj3xrj\n+faDWNMHQ99u8h83+Yi/2+3NX5r9v8n2Xy9lRR5i+B1nfXUaZ/sxgg1GUQxKJHecazJ9849BMsZA\nT9xS8y/g002IoU1z6j7iHGU+EeRdKmJY\n$__EDBwrapped__$
P	dbms_lob	check_db_csid	Schema: dbms_lob\nName: check_db_csid\nResult data type: \nArgument data types: IN csid numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndypdPpas9p/k+BKu3qKjHYgbSdHybF/r86YRI1c6+4vde0b4GMhEfPrawU91N1y1GhqiigEEXfM7\nFcRQQ3hnqWv0KIqOGhz1mpWnUx3FoFI7TtEhPSL+LU3lJqYWh425cIFBNmUbFohMo5Fb3Ft2ukh+\nGYlU9mCy5yQ3FobQ/V+WctiWWw8O+9pB5kUpZJXGxTfjA4axxS3k9ykQ0tZDQi8EDNEvKSNp1no5\nxg7hSNpL2Z5q7wuE913/tEyQ5vISlgUt8RknGqGKiLluK934bitYDpGtnzm84crLBsKKoDOl8xiO\nKtcbGZzfdlAG5bBi7UKzqBQy4bkH7RaICr8DTjooHiE9k0qxtdXgQlGsFdV0UWuoUA66xKIm0i1u\nacPZUXm39PuZk5KvJ7KUOiM=\n$__EDBwrapped__$
F	dbms_lob	write_to_lob	Schema: dbms_lob\nName: write_to_lob\nResult data type: clob\nArgument data types: dstlob clob, srclob clob, amount integer, dest_offset integer, src_offset integer\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd56VutKuib1PmaaLClbA4xex+H4SA4+3734ILQ6c23HZs1fbQN1abYaB6gDljakZSxVKmh3cFw1l\n6eLbN6jVrnRY4XOk4DKyVVM2MFv2y14U6aqYHgRvBolpaZP+5LAgI3on3zqP40U/fEtQIwMKX7Se\nIX+IGAUsD60eGXBlNk7PwUaesTBobHA7DMQ+it595VEVHuf1F0jCUkvhiy7NU4/s1TNcxyKlMK90\nvGQ7P5iEjpB3sxvP/FR9WZqgIx+4Gy7qJNaMVVzEkOYuErDc6BnJ6/QYBhKSXnSHt3hfjQ/nkr2k\n3RJGCGccci7L4QWSBpG/dKfdD7KIq5OwGsy7704/SuUmN34a61q7j4mA4SU0nd/K//U9hQ2J96r9\natc4BQave+gKoodOsL33KnHG04CNYvO4F37qZHrpc2LyT9CVv3ScBptYVEcBP2A5n7TaZCA8bU54\nsB/MIxT+uUOiB6MmxlX/3w==\n$__EDBwrapped__$
F	dbms_lob	write_to_lob	Schema: dbms_lob\nName: write_to_lob\nResult data type: bytea\nArgument data types: dstlob bytea, srclob bytea, amount integer, dest_offset integer, src_offset integer\nType: func\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndx+fb3s6iv8D+5FrsBuCTvsrWD1X4vqxaMRm5JmN3Ab04pvBITgQ48Wp93gdLc95CW6d0U+Ef3ej\ndGHrlACGhQhPNcX2g+38ZiOcQfZIr0WL2wbXK4h1Qo40l0lljLQQygs3KIcopaUGMQEGSSJUDKfi\nv88ouog5+N3unGHlkEjp4I6zcuBO8cQSyHhsCcAchE+Q257F9xTLkO27ogMf99FQcNSKeESSzO1V\nOyPKJCe27fq9UEf9BVy1CoaU6KQg1re7PH4CeKZOFKJ0M9lB+a64fqdZCozWvHWa/LLnadaefA9x\nnR75X7p2M6cFaipsxh+BJWSwR7ylYKq3LlrQA3I7ouraZuWj+mtMW7ZmUII91XnmgGBW6QbV7XIL\nQ0L+evvz+OadykPR4+Pb+krUv2UyF6PvOX2fvSHfU1n1IBPU8SRWLAOc++IfPOqI8u5briChPH5L\n8Ht8QgTmJMClifjsORend4pg7g+98bMLzRVz1uo=\n$__EDBwrapped__$
P	dbms_lob	append	Schema: dbms_lob\nName: append\nResult data type: \nArgument data types: INOUT dest_lob bytea, IN src_lob bytea\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd7+Z+AJOm5L4i5Q7HXC9GtF4pnNIvYGHIjiikWXprGc9WL5ZANiB5ABdPPt+D+OVAiCORXCwmL8M\nmgbMh4Gj35Bfu9mcKqXkU3+S7RiSE7mAdn90rl8tSYtGkHK/EjnZDILaLuAzI220jNzo23vLf4wC\nQcUCCIr6PKbmuomOUSwkrmCntOcHJ9QdO9CcPzEwe8OXuhDfuZciTWmrE5BN7xA7j2FHIrJavFQ2\nMor64J9Ek74EYTe7eYSx0TbyrjlNAQBqYl8VwaVqNR27BW0yUi8LCukcH9CUe236UutvzkRgV8UM\nPGKf2KeJoklo/gIPc1T0wSA/S04TUV9JKqw0VU7N8g==\n$__EDBwrapped__$
